AGE_INDEX,ENERGY_TARIFF,EXTENSION_COUNT,FROM_MAIN_SYSTEM,HW_GAS,HAS_TANK,FLAT_TOP_STOREY,FLOOR_U_VALUE,HOT_WATER_ENERGY_EFF,INTERNAL_LIGHTING,INTERNAL_GAINS,IS_DETACHED,IS_END,IS_MID,LOW_ENERGY_LIGHTING,MAIN_FUEL,MAINS_GAS_FLAG,MAIN_HEATING_CONTROLS,MAINHEAT_ENERGY_EFF,MECHANICAL_EXTRACT,MECHANICAL_SUPPLY,NUMBER_HEATED_ROOMS,NUMBER_OPEN_FIREPLACES,PHOTO_SUPPLY,ROOF_ENERGY_EFF,ROOF_U_VALUE,SECONDHEAT_DESCRIPTION,TEMP_ADJUSTMENT,TOTAL_FLOOR_AREA,WALLS_ENERGY_EFF,WALL_THICKNESS,WALL_U_VALUE,WET_ROOMS,WINDOW_AREA,CURRENT_ENERGY_EFFICIENCY
1,0,0.010526315789473684,1,0,1,0,2.3,3,0.7483725099990808,33.41066168261353,0,0,1,33,0.216,1,2,3,0,0,5,0,0,2,2.3,-1,0,95,0,220,1.7,3,18.465,57
3,0,0.013333333333333334,1,0,1,0,2.3,2,0.9494232661703397,35.896233159742906,0,1,0,0,0.216,1,3,3,1,1,5,0,0,3,2.3,0.216,0.6,75,3,250,0.7,3,15.219999999999999,51
3,0,0.0,1,0,1,0,2.3,3,0.9067027924257864,36.143601854398355,0,1,0,100,0.216,1,0,3,0,0,3,0,0,0,2.3,-1,0,72,3,250,0.7,2,14.831799999999998,61
3,0,0.0,1,0,1,0,2.3,3,0.8998164949941345,35.43469622310931,0,0,1,10,0.216,1,0,3,0,0,5,1,0,2,2.3,0.291,0,79,3,250,0.7,3,15.737599999999997,71
2,0,0.006024096385542169,1,0,1,0,2.3,2,0.4520542453539933,25.465685433332947,0,1,0,35,0.216,1,1,3,0,0,5,0,0,0,2.3,0.216,0,166,0,220,1.7,4,27.127,36
2,0,0.0,1,0,1,0,2.3,2,0.8104156811580369,34.793475786963995,0,1,0,67,0.216,1,0,3,0,0,4,0,0,3,2.3,0.216,0,84,3,250,0.7,2,17.122999999999998,66
10,0,0.0,0,0,0,0,0.22,0,1.019747305565132,36.870910522807115,0,1,0,71,0.519,0,7,0,0,0,3,0,0,-1,0,-1,0,65,3,300,0.3,2,7.854,76
2,0,0.012658227848101266,0,0,0,0,2.3,0,0.8905700271467806,35.42544975526196,0,1,0,22,0.519,1,7,0,0,0,5,2,0,4,2.3,0.206,0,79,1,250,1.5,3,16.512999999999998,20
8,1,0.0,0,0,1,0,0.35,2,1.5400380062324879,39.6177704741152,0,0,1,100,0.519,0,5,2,0,0,2,0,0,3,0.35,-1,0.7,41,3,300,0.45,1,5.6392,68
5,0,0.0,1,0,1,0,0.68,1,0.9384930328724582,35.88530292644502,0,1,0,14,0.216,1,17,3,0,0,4,0,0,3,0.68,0.216,0.6,75,3,260,0.4,2,16.29,51
1,0,0.0,1,0,1,0,2.3,3,0.7583051061780874,33.17049506920633,0,0,1,0,0.216,1,3,3,0,0,5,0,0,0,2.3,-1,0.6,97,0,220,1.7,3,18.709,53
1,0,0.0,1,0,1,0,2.3,3,1.046549631749101,37.058975556879986,0,0,1,75,0.216,1,0,3,0,0,4,0,0,3,2.3,-1,0,63,0,220,1.7,2,14.561,64
2,0,0.016129032258064516,1,0,1,0,2.3,3,0.6024165843288855,29.681890944452565,0,1,0,12,0.216,1,1,3,0,0,6,0,0,2,2.3,0.216,0,124,0,220,1.7,3,22.003,59
3,0,0.0,1,0,1,0,2.3,3,0.6772188505231518,32.58511079382146,0,1,0,78,0.216,1,0,3,0,0,6,0,0,3,2.3,-1,0,101,3,250,0.7,3,18.5844,68
6,0,0.0,1,0,1,0,0.4,3,1.2074134198961781,37.68161429264515,0,1,0,0,0.216,1,0,3,0,0,3,0,0,2,0.4,0.216,0,57,3,270,0.35,2,12.9712,70
2,0,0.0,1,0,1,0,2.3,3,0.7855796180113848,34.768639723817344,0,1,0,100,0.216,1,0,3,0,0,6,0,0,4,2.3,-1,0,84,3,250,0.7,3,17.122999999999998,69
1,0,0.0,1,0,1,0,2.3,3,0.809764051392834,34.08657125492707,1,0,0,0,0.216,1,0,3,0,0,3,1,0,4,2.3,-1,0,90,1,250,1.5,2,17.855,53
2,0,0.007462686567164179,1,0,1,0,2.3,3,0.5629959600757797,28.528552858376365,0,0,1,11,0.216,1,0,3,0,0,7,0,0,0,2.3,0.216,0,134,0,220,1.7,4,23.223,61
3,0,0.0,1,0,1,0,2.3,3,0.8585024322076629,35.49897079274651,0,0,1,78,0.216,1,0,3,0,0,4,0,0,4,2.3,-1,0,78,3,250,0.7,2,15.6082,74
1,0,0.013333333333333334,1,0,1,0,2.3,3,0.9494232661703397,35.896233159742906,0,0,1,0,0.216,1,0,3,0,0,4,0,0,2,2.3,-1,0,75,0,220,1.7,2,16.025,66
3,0,0.0,1,0,1,0,2.3,3,1.0268587530183284,37.03928467814921,0,0,1,100,0.216,1,0,3,0,0,4,0,0,3,2.3,-1,0,63,3,250,0.7,2,13.667199999999998,69
1,0,0.0,1,0,1,0,2.3,1,1.1226881912963143,37.52096430149719,0,1,0,83,0.216,1,17,3,0,0,3,0,0,3,2.3,0.216,0.6,58,0,220,1.7,2,13.951,43
1,0,0.0,1,0,1,0,2.3,3,0.9073817868692422,35.442261514984416,0,0,1,0,0.216,1,3,3,0,0,4,1,0,1,2.3,-1,0.6,79,0,220,1.7,2,16.512999999999998,52
4,1,0.0,1,0,1,0,1.5,3,0.8099859056825937,34.678328685910735,0,0,1,56,0.216,1,0,3,0,0,5,0,0,3,1.5,-1,0,85,3,250,0.35,3,17.8635,73
2,0,0.011363636363636364,1,0,1,0,2.3,3,0.7890659691278987,34.305780611570654,0,1,0,50,0.216,1,0,3,0,0,4,2,0,3,2.3,0.216,0,88,1,250,1.5,2,17.611,51
3,0,0.0,1,0,1,0,2.3,3,0.76390618669522,34.28062082913797,0,1,0,84,0.216,1,1,3,0,0,4,0,0,1,2.3,-1,0,88,3,250,0.7,2,16.902199999999997,71
4,0,0.0,0,0,1,0,1.5,1,1.4716626873287586,39.25874643151777,0,1,0,100,0.519,0,5,2,0,0,2,0,0,-1,0,-1,0.7,43,3,250,0.7,1,9.6431,64
1,0,0.0,1,0,1,0,2.3,3,0.7448280784942188,32.905362156665184,0,0,1,0,0.216,1,1,3,0,0,5,0,0,0,2.3,-1,0,99,0,220,1.7,3,18.953,56
4,0,0.0,1,0,1,0,1.5,1,0.8541758403548794,34.95058874976173,0,1,0,20,0.216,1,1,3,0,0,5,0,0,3,1.5,0.216,0,83,1,250,1.5,3,17.6157,48
3,0,0.0,1,0,1,0,2.3,2,0.9003741154606931,35.746844445438924,0,1,0,50,0.216,1,1,3,0,0,3,0,0,3,2.3,-1,0,76,3,250,0.7,2,15.3494,61
5,0,0.0056179775280898875,1,0,1,0,0.68,1,0.412722382140799,24.530761129783556,1,0,0,57,0.216,1,17,3,0,0,7,0,0,3,0.68,0.216,0.6,178,3,260,0.4,4,27.805600000000002,59
7,1,0.0,0,0,1,0,0.35,2,1.0268587530183284,37.03928467814921,0,0,1,100,0.519,0,18,2,0,0,1,0,0,1,0.35,-1,0.4,63,3,270,0.35,2,12.5064,62
7,1,0.0,0,0,1,1,0.22,2,1.2342244827969497,38.01826780558655,0,0,1,67,0.519,0,5,2,0,0,3,0,0,3,0.35,-1,0.7,53,3,270,0.6,2,8.0529,78
7,0,0.0,1,0,1,0,0.35,2,0.9366713273228113,35.883481220895376,1,0,0,17,0.216,1,0,3,0,0,4,0,0,3,0.35,-1,0,75,3,270,0.6,2,13.643999999999998,64
10,0,0.0,1,0,1,1,0.22,3,1.1712336576388989,37.49351360586133,0,1,0,0,0.216,1,0,3,0,0,3,0,0,3,0.2,-1,0,59,4,300,0.3,2,7.1652000000000005,78
8,0,0.0,1,0,1,0,0.35,3,1.1116608665327865,37.433940814755225,0,1,0,75,0.216,1,0,3,0,0,3,0,0,3,0.35,-1,0,59,3,300,0.45,2,8.1268,70
8,0,0.0,0,0,0,0,0.22,3,1.3257522247784554,38.54547436058921,0,0,1,100,0.216,1,8,3,0,0,1,0,0,-1,0,-1,0.3,48,1,300,0.45,1,5.9024,80
0,0,0.008264462809917356,1,0,1,0,2.3,3,0.6206066426776875,30.051281261255053,0,1,0,5,0.216,1,0,3,0,0,6,0,0,1,2.3,0.206,0,121,0,220,1.7,3,21.637,55
1,1,0.015748031496062992,1,0,1,0,2.3,3,0.5721921112121255,29.308041807325488,0,0,1,40,0.216,1,3,3,0,0,6,0,0,4,2.3,0.216,0.6,127,0,220,1.7,3,22.369,43
8,0,0.0,1,0,1,0,0.35,3,0.6455899540564914,31.169059592802064,1,0,0,33,0.216,1,0,3,0,0,6,0,0,3,0.35,0.216,0,112,3,300,0.45,3,15.4514,66
8,0,0.0,1,0,1,0,0.35,3,0.9889232993591788,36.41005188086708,0,1,0,25,0.216,1,0,3,0,0,5,0,0,4,0.35,-1,0,70,3,300,0.45,3,9.647,74
0,0,0.02857142857142857,1,0,1,0,2.3,3,0.9986116982929977,36.4197402798009,0,0,1,12,0.216,1,1,3,0,0,3,0,0,0,2.3,-1,0,70,3,220,0.32,2,15.415,60
4,0,0.0,1,0,1,0,1.5,3,0.8220550002904862,35.24968077978915,0,0,1,100,0.216,1,0,3,0,0,5,0,0,4,1.5,-1,0,80,3,250,0.35,3,17.244,71
1,0,0.0,1,0,1,0,2.3,3,0.9073817868692422,35.442261514984416,0,0,1,0,0.216,1,3,3,0,0,5,0,0,3,2.3,0.216,0.6,79,0,220,1.7,3,16.512999999999998,62
5,0,0.0,1,0,1,0,0.68,3,1.2476299016371346,38.03167322442673,0,1,0,50,0.216,1,1,3,0,0,3,0,0,4,0.68,0.216,0,53,3,260,0.4,2,12.1556,71
2,0,0.0,1,0,1,0,2.3,3,0.9094524926606463,35.95479055801442,0,1,0,67,0.216,1,3,3,0,0,4,0,0,0,2.3,-1,0.6,74,3,250,0.7,2,15.903,56
5,0,0.0,1,0,1,0,0.68,3,1.0680110652043098,37.000469240075674,0,1,0,29,0.216,1,0,3,0,0,4,0,0,1,0.68,-1,0,64,3,260,0.4,2,13.5328,68
3,0,0.0,1,0,1,0,2.3,2,0.9009282984524392,35.94626636380621,0,0,1,78,0.216,1,1,3,0,0,5,0,6,4,2.3,0.216,0,74,3,250,0.7,3,15.090599999999998,85
6,1,0.0,0,0,1,0,0.4,2,1.0916524231175313,37.18286368355612,1,0,0,38,0.519,0,5,2,0,0,3,0,0,-1,0,-1,0.7,62,3,270,0.6,2,7.716,68
1,0,0.0,1,0,1,0,2.3,1,1.0042509277358622,36.688369213567086,0,1,0,56,0.216,1,1,3,0,0,5,1,0,4,2.3,0.216,0,67,0,220,1.7,3,15.049,32
5,0,0.0,1,0,1,1,0.22,3,1.2074136451165802,37.99145696790618,0,1,0,100,0.216,1,0,3,0,0,2,0,0,1,0.68,-1,0,53,3,260,0.4,1,8.3297,74
6,0,0.0,1,0,1,0,0.4,3,0.8126113665780217,35.13136964084545,1,0,0,100,0.216,1,0,3,0,0,2,0,0,3,0.4,-1,0,81,3,270,0.35,1,8.684999999999999,67
4,0,0.0,1,0,1,0,1.5,3,0.9182156452861759,36.060252895634655,0,0,1,70,0.216,1,0,3,0,0,4,0,0,2,1.5,0.216,0,73,3,250,0.7,2,16.3767,72
8,0,0.0,1,0,1,1,0.22,3,1.4071294495569109,38.62685158536767,0,1,0,0,0.216,1,2,3,0,0,3,0,0,3,0.35,-1,0,48,3,300,0.45,2,5.9024,74
6,0,0.010309278350515464,1,0,1,0,0.4,3,0.7430338300743232,33.155223793102564,1,0,0,21,0.216,1,0,3,0,0,5,0,0,3,0.4,0.216,0,97,3,270,0.35,3,18.3952,70
9,0,0.010416666666666666,1,0,1,0,0.2,3,0.7345825788863687,33.272053278406666,0,1,0,43,0.216,1,0,3,0,0,4,0,0,3,0.2,-1,0,96,3,300,0.35,2,13.373,73
3,0,0.0,1,0,1,0,2.3,4,0.8691244277035474,34.9655373371104,0,1,0,0,0.216,1,1,3,0,0,4,0,0,4,2.3,0.216,0,83,3,250,0.7,2,16.2552,70
3,0,0.009523809523809525,1,0,1,0,2.3,1,0.700935063454597,32.10273156648449,0,1,0,9,0.216,1,3,3,0,0,6,0,0,2,2.3,-1,0.6,105,1,250,1.5,3,19.101999999999997,40
4,0,0.0,1,0,1,0,1.5,3,1.3524430885930494,38.67177694477306,0,0,1,100,0.216,1,0,3,0,0,2,0,0,3,1.5,-1,0,47,3,250,0.7,1,13.1553,70
5,0,0.0,1,0,1,0,0.68,3,1.1922029960234712,37.742571810357724,0,1,0,43,0.216,1,0,3,0,0,3,0,0,3,0.68,0.216,0,56,3,260,0.4,2,12.5312,65
1,0,0.0,1,0,1,0,2.3,0,0.8095326266443248,34.44462959098756,0,1,0,33,0.216,1,3,3,0,0,4,0,0,0,2.3,0.216,0.6,87,0,220,1.7,3,17.488999999999997,24
5,0,0.01098901098901099,1,0,1,0,0.68,3,0.8019701474257572,33.95740532868999,1,0,0,0,0.216,1,14,3,0,0,4,0,0,1,0.68,0.216,0,91,3,260,0.4,2,16.9132,61
1,0,0.0,1,0,1,0,2.3,3,0.4642498992800332,25.244589305426178,0,1,0,0,0.216,1,0,3,0,0,7,1,0,4,2.3,0.216,0,169,0,220,1.7,4,27.493,59
6,0,0.0,1,0,1,0,0.4,3,0.8830327423047668,35.729503072282995,0,1,0,73,0.216,1,2,3,0,0,4,0,0,3,0.4,-1,0,76,3,270,0.4,2,15.5476,62
1,0,0.0,0,0,0,1,0.22,0,0.8783644345855641,35.08669818044465,0,1,0,0,0.519,0,6,0,0,0,4,0,0,0,2.3,-1,0.3,82,0,220,1.7,2,12.1482,10
3,0,0.0,1,0,1,0,2.3,3,0.8585024322076629,35.49897079274651,0,0,1,78,0.216,1,0,3,0,0,4,0,0,3,2.3,-1,0,78,3,250,0.7,2,15.6082,74
1,0,0.013888888888888888,1,0,1,0,2.3,3,0.9356225895854564,36.17252165155802,0,0,1,63,0.216,1,2,3,0,0,3,0,0,0,2.3,-1,0,72,0,220,1.7,2,15.658999999999999,54
8,0,0.0,0,0,0,0,0.22,3,1.3257522247784554,38.54547436058921,0,0,1,100,0.216,1,8,3,0,0,1,0,0,-1,0,-1,0.3,48,3,300,0.45,1,5.9024,82
8,0,0.0,0,0,0,0,0.22,3,1.3257522247784554,38.54547436058921,0,0,1,100,0.216,1,8,3,0,0,1,0,0,-1,0,-1,0.3,48,3,300,0.45,1,5.9024,82
2,0,0.008695652173913044,1,0,1,0,2.3,3,0.6193028054259782,30.77276229675949,0,1,0,50,0.216,1,1,3,0,0,6,0,0,3,2.3,0.216,0,115,0,220,1.7,3,20.905,52
1,0,0.010416666666666666,0,1,1,0,2.3,2,0.729473711664261,33.26694441118456,0,1,0,50,0.216,1,17,3,0,0,5,0,0,3,2.3,-1,0.6,96,0,220,1.7,3,18.587,39
2,0,0.0,1,0,1,0,2.3,3,0.8021369934424862,34.78519709924844,0,0,1,78,0.216,1,0,3,0,0,6,0,0,4,2.3,-1,0,84,3,250,0.7,3,17.122999999999998,70
1,0,0.010752688172043012,1,0,1,0,2.3,1,0.7707781723341222,33.681018141406106,0,1,0,22,0.216,1,2,3,0,0,5,1,0,3,2.3,-1,0,93,0,220,1.7,3,18.221,44
5,0,0.0,1,0,1,0,0.68,3,1.0279526864817081,36.796370423819326,0,1,0,43,0.216,1,0,3,0,0,3,0,0,-1,0,-1,0,66,3,260,0.4,2,9.8884,69
7,0,0.03333333333333333,1,0,1,0,0.35,3,0.5808098193361353,30.130144568655563,0,1,0,73,0.216,1,1,3,0,0,6,0,0,3,0.35,0.216,0,120,3,270,0.35,3,17.91,74
2,0,0.01098901098901099,1,0,1,0,2.3,3,0.7688800290048184,33.92431521026904,0,1,0,45,0.216,1,0,3,0,0,5,0,0,3,2.3,0.216,0,91,0,250,2,3,17.977,59
3,0,0.00980392156862745,1,0,1,0,2.3,3,0.6975338914975137,32.47890616061415,0,1,0,40,0.216,1,0,3,0,0,4,0,0,3,2.3,0.216,0,102,3,250,0.7,3,18.7138,65
8,0,0.0,0,0,0,1,0.22,3,1.3257522247784554,38.54547436058921,0,0,1,100,0.216,1,8,3,0,0,1,0,0,2,0.35,-1,0.3,48,1,300,0.45,1,5.9024,75
3,1,0.0,1,0,1,0,2.3,3,0.9357637883406675,36.265689020908574,0,1,0,78,0.216,1,0,3,0,0,5,0,0,2,2.3,-1,0,71,3,250,0.7,3,14.702399999999997,71
1,0,0.0,0,0,0,1,0.22,0,2.0419792476443597,42.28719310187382,0,1,0,0,0,0,15,0,0,0,0,0,0,3,2.3,-1,0,32,0,220,1.7,1,8.1432,46
1,0,0.00558659217877095,1,0,1,0,2.3,3,0.40807067131090774,24.45580374487303,0,0,1,62,0.216,1,1,3,0,0,9,2,0,3,2.3,0.216,0,179,1,220,1.7,5,30.43175,68
8,0,0.0,0,0,0,1,0.22,3,1.3257522247784554,38.54547436058921,0,0,1,100,0.216,1,8,3,0,0,1,0,0,2,0.35,-1,0.3,48,3,300,0.45,1,5.9024,77
6,0,0.0,1,0,1,0,0.4,3,1.0757607659218293,36.92692398316382,0,1,0,0,0.216,1,1,3,0,0,5,0,0,2,0.4,-1,0,65,3,270,0.6,3,14.056000000000001,66
2,0,0.01098901098901099,1,0,1,0,2.3,3,0.7754980526890062,33.93093323395323,0,1,0,36,0.216,1,0,3,0,0,5,0,0,2,2.3,-1,0,91,0,250,2,3,17.977,56
2,0,0.018867924528301886,1,0,1,0,2.3,3,0.6783626140422145,31.953832572086537,0,0,1,33,0.216,1,3,3,0,0,5,1,0,0,2.3,0.216,0.6,106,0,220,1.7,3,19.807000000000002,46
8,0,0.0,0,0,0,0,0.22,3,1.3257522247784554,38.54547436058921,0,0,1,100,0.216,1,8,3,0,0,1,0,0,-1,0,-1,0.3,48,1,300,0.45,1,5.9024,80
2,0,0.00909090909090909,1,0,1,0,2.3,3,0.6417434827156375,31.414405930552316,0,1,0,55,0.216,1,1,3,0,0,6,1,0,3,2.3,0.216,0,110,3,250,0.7,3,20.295,61
3,0,0.0,1,0,1,0,2.3,2,0.9239193884752831,35.87072928204785,0,1,0,33,0.216,1,3,3,0,0,4,0,0,0,2.3,0.216,0.6,75,3,250,0.7,2,15.219999999999999,50
8,0,0.0,0,0,0,0,0.22,3,1.3257522247784554,38.54547436058921,0,0,1,100,0.216,1,8,3,0,0,1,0,0,0,0.35,-1,0.3,48,3,300,0.45,1,5.9024,60
2,0,0.011627906976744186,1,0,1,0,2.3,3,0.8240888835811486,34.576419877014565,0,0,1,25,0.216,1,25,3,0,0,5,0,0,2,2.3,-1,0,86,1,250,1.5,3,17.366999999999997,62
5,0,0.0,1,0,1,0,0.68,3,1.178501630223508,37.72887044455776,0,1,0,60,0.216,1,3,3,0,0,4,0,0,4,0.68,0.216,0.6,56,3,270,0.45,2,12.5312,67
4,0,0.0,1,0,1,0,1.5,1,1.0476195394367966,36.73173782526802,0,1,0,0,0.216,1,3,3,0,0,3,0,0,2,1.5,0.216,0.6,67,3,250,0.7,2,15.633299999999998,54
5,1,0.0,0,0,1,1,0.22,2,1.1087364661572472,37.35466817949885,0,0,1,57,0.519,0,5,2,0,0,3,0,0,3,0.68,-1,0.7,60,3,260,0.4,2,9.169,74
1,0,0.01282051282051282,1,0,1,0,2.3,3,0.8416418501279478,35.4821102106668,0,0,1,100,0.216,1,1,3,0,0,5,0,0,0,2.3,-1,0,78,3,220,0.32,3,16.391,63
10,0,0.0,1,0,1,0,0.2,3,0.8581440549829246,35.60248937635629,0,1,0,92,0.216,1,0,3,0,0,4,0,0,4,0.2,-1,0,77,3,300,0.3,2,10.646499999999998,76
1,0,0.005494505494505495,1,0,1,0,2.3,3,0.404986794326289,24.245517621111567,0,0,1,56,0.216,1,1,3,0,0,9,0,0,1,2.3,0.216,0,182,0,220,1.7,5,29.079,66
2,0,0.011764705882352941,1,0,1,0,2.3,3,0.8017335961956974,34.670076376423836,0,1,0,67,0.216,1,1,3,0,0,4,0,0,3,2.3,0.216,0,85,3,250,0.7,2,17.244999999999997,63
2,0,0.01098901098901099,1,0,1,0,2.3,3,0.7424079342680673,33.897843115532304,0,1,0,82,0.216,1,0,3,0,0,5,0,0,3,2.3,-1,0,91,0,250,2,3,17.977,58
5,0,0.014084507042253521,1,0,1,0,0.68,3,0.5338029880889895,27.67522218317239,0,1,0,13,0.216,1,0,3,0,0,5,0,0,1,0.68,0.216,0,142,2,260,1,3,23.2984,66
3,0,0.0,1,0,1,0,2.3,3,0.8374690344657761,35.04580278032486,0,0,1,55,0.216,1,0,3,0,0,5,0,0,3,2.3,-1,0,82,3,250,0.7,3,16.125799999999998,73
1,0,0.0,1,0,1,0,2.3,3,1.0476195394367966,36.73173782526802,0,0,1,0,0.216,1,1,3,0,0,4,0,0,3,2.3,-1,0,67,0,220,1.7,2,15.049,62
1,1,0.014084507042253521,0,1,1,0,2.3,2,0.9379114288567327,36.267836661424646,0,0,1,75,0.519,1,18,2,0,0,4,2,0,3,2.3,-1,0.4,71,0,220,1.7,2,15.536999999999999,46
1,0,0.0,1,0,1,0,2.3,3,1.0083000972268166,36.42942867873471,0,0,1,0,0.216,1,17,3,0,0,4,0,0,0,2.3,-1,0.6,70,0,220,1.7,2,15.415,47
2,0,0.0,1,0,1,0,2.3,3,0.9566286362464491,36.37775721775434,0,0,1,67,0.216,1,3,3,0,0,3,0,0,1,2.3,0.216,0.6,70,1,250,1.5,2,15.415,51
3,0,0.014925373134328358,1,0,1,0,2.3,3,0.9988298512732453,36.68294813710446,0,0,1,62,0.216,1,2,3,0,0,5,0,0,0,2.3,-1,0,67,3,250,0.7,3,14.1848,54
5,0,0.0,1,0,1,0,0.68,2,1.1235754247540088,37.445855372976446,0,1,0,60,0.216,1,1,3,0,0,2,0,0,-1,0,-1,0,59,3,260,0.4,2,9.049100000000001,63
5,0,0.0,1,0,1,0,0.68,3,1.186371502359529,37.891249714499274,1,0,0,100,0.216,1,0,3,0,0,2,0,0,-1,0,-1,0,54,3,260,0.4,1,8.4496,74
4,0,0.0,1,0,1,0,1.5,3,1.2074136451165802,37.99145696790618,0,1,0,100,0.216,1,0,3,0,0,2,0,0,-1,0,-1,0,53,0,250,1.7,1,10.3601,65
3,0,0.0,1,0,1,1,0.22,3,0.9953822319817247,36.41651081348962,0,0,1,17,0.216,1,1,3,0,0,3,0,0,2,2.3,-1,0,70,1,250,1.5,2,10.949,71
4,0,0.008695652173913044,1,0,1,0,1.5,2,0.6344409116499407,30.787900402983446,0,1,0,27,0.216,1,0,3,0,0,5,0,0,0,1.5,0.216,0,115,3,250,0.7,3,21.5805,51
8,0,0.0,0,0,0,1,0.22,3,1.3257522247784554,38.54547436058921,0,0,1,100,0.216,1,8,3,0,0,1,0,0,2,0.35,-1,0.3,48,3,300,0.45,1,5.9024,77
10,1,0.0,1,0,0,0,0.2,2,0.831483750326797,35.259109529825466,1,0,0,88,0.519,0,27,2,1,0,3,0,0,-1,0,-1,0,80,4,300,0.3,2,9.575999999999999,79
2,0,0.0,1,0,1,0,2.3,2,0.8021369934424862,34.78519709924844,0,1,0,78,0.216,1,17,3,0,0,5,0,0,3,2.3,0.216,0.6,84,1,250,1.5,3,17.122999999999998,48
4,0,0.0,1,0,1,0,1.5,3,0.7080287967665821,32.489401065883214,1,0,0,25,0.216,1,1,3,0,0,5,0,0,4,1.5,0.216,0,102,3,250,0.7,3,19.9698,66
2,0,0.0,1,0,1,0,2.3,1,0.8186943688735876,34.80175447467954,0,0,1,56,0.216,1,1,3,0,0,6,0,0,3,2.3,0.216,0,84,3,250,0.7,3,17.122999999999998,56
5,0,0.0,1,0,1,0,0.68,3,0.7855796180113848,34.768639723817344,0,0,1,100,0.216,1,0,3,0,0,5,0,0,4,0.68,-1,0,84,3,260,0.4,3,16.0368,75
8,0,0.0,0,0,0,0,0.22,3,1.4914536872815158,39.02882371417278,0,1,0,0,0.216,1,8,3,0,0,1,0,0,-1,0,-1,0.3,45,1,300,0.45,1,5.558000000000001,70
8,0,0.0,1,0,1,0,0.35,3,0.7868431858113712,33.69708315488335,1,0,0,0,0.216,1,1,3,0,0,5,0,0,2,0.35,0.216,0,93,2,300,0.45,3,12.8256,56
2,0,0.0,0,0,1,0,2.3,0,0.9494232661703397,35.896233159742906,0,1,0,0,0.216,1,1,3,0,0,5,0,0,3,2.3,0.216,0,75,3,250,0.7,3,16.025,53
0,0,0.0,1,0,1,0,2.3,1,0.47665769504542554,26.76208486584724,0,0,1,62,0.245,1,3,2,0,0,5,0,0,0,2.3,0.216,0.6,151,0,220,1.7,3,25.297,30
4,0,0.0,1,0,1,0,1.5,1,0.8168043719832093,34.91321728139006,0,0,1,70,0.216,1,3,2,0,0,5,0,0,0,1.5,-1,0.6,83,1,250,1.5,3,17.6157,40
8,0,0.0,1,0,1,0,0.35,3,1.3257522247784554,38.54547436058921,0,0,1,100,0.216,1,0,3,0,0,2,0,0,3,0.35,-1,0,48,3,300,0.45,1,6.606599999999999,74
6,0,0.012048192771084338,1,0,1,0,0.4,1,0.8079711158226328,34.90438402522948,1,0,0,82,0.216,1,1,3,0,0,5,0,6,2,0.4,0.392,0,83,3,270,0.35,3,16.4968,66
3,0,0.0,1,0,1,0,2.3,1,0.9958977227904906,36.3258229553584,0,0,1,0,0.216,1,1,3,1,1,5,0,0,4,2.3,-1,0,71,3,250,0.7,3,14.702399999999997,52
4,0,0.0,1,0,1,0,1.5,1,0.601014142711366,29.796737446603657,1,0,0,21,0.216,1,1,3,0,0,4,0,0,4,1.5,-1,0,123,3,250,0.7,2,22.5717,68
7,0,0.0,1,0,1,0,0.35,3,1.1193717411145492,37.517647851315424,0,1,0,88,0.216,1,2,3,0,0,4,0,0,3,0.35,-1,0,58,3,270,0.4,2,12.032399999999999,71
5,0,0.0,1,0,1,0,0.68,3,0.9067027924257864,36.143601854398355,0,0,1,100,0.216,1,0,3,0,0,5,0,0,3,0.68,-1,0,72,3,260,0.4,3,14.5344,74
1,0,0.008547008547008548,1,0,1,0,2.3,3,0.5964480331914744,30.506207044904258,0,0,1,70,0.216,1,1,3,0,0,6,0,0,4,2.3,0.216,0,117,0,220,1.7,3,21.149,65
3,0,0.0,1,0,1,0,2.3,3,1.1087364661572472,37.35466817949885,0,1,0,57,0.216,1,1,3,0,0,4,0,0,0,2.3,-1,0,60,3,250,0.7,2,13.279,60
3,0,0.0,1,0,1,0,2.3,2,0.8783644345855641,35.08669818044465,0,1,0,0,0.216,0,1,3,0,0,5,0,4,2,2.3,-1,0,82,1,250,1.5,3,16.125799999999998,64
3,0,0.0,1,0,1,0,2.3,3,0.7923530897786535,34.77541319558461,0,1,0,91,0.216,1,2,3,0,0,4,0,0,2,2.3,-1,0,84,3,250,0.7,2,16.3846,68
1,0,0.0273972602739726,1,0,1,0,2.3,2,0.9566758249800161,36.0987130753285,0,1,0,20,0.216,1,1,3,0,0,4,0,0,2,2.3,-1,0,73,0,220,1.7,2,15.781,43
1,0,0.015151515151515152,0,0,0,0,2.3,0,1.0484448008953264,36.81686253823294,0,0,1,17,0.216,1,6,1,0,0,1,0,0,0,2.3,-1,0.3,66,0,220,1.7,2,14.927,15
4,0,0.0,0,0,1,0,0.22,0,1.1276540783691416,37.60185495111811,0,1,0,100,0.519,0,5,2,0,0,3,0,0,-1,0,-1,0.7,57,3,250,0.35,2,10.646899999999999,76
1,0,0.0,0,0,0,1,0.22,0,1.2476299016371346,38.03167322442673,0,1,0,50,0.519,1,11,0,0,0,1,0,0,3,2.3,0.216,0,53,0,220,1.7,1,9.8253,29
